Time,Label,Error Code,Error Message,URL
"2025-02-26 11:59:47",CP01_AC03_BuscaObjeto,502,"Bad Gateway",https://api.restful-api.dev/objects/7
"2025-02-26 11:59:48",CP01_AC05_ActualizaObjeto,500,"Internal Server error",https://api.restful-api.dev/objects/7
"2025-02-26 11:59:49",CP01_AC05_ActualizaObjeto,500,"Internal Server error",https://api.restful-api.dev/objects/7
"2025-02-26 11:59:50",CP01_AC05_ActualizaObjeto,502,"Bad Gateway",https://api.restful-api.dev/objects/7
"2025-02-26 11:59:51",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-02-26 11:59:52",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-02-26 11:59:52",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-02-26 11:59:52",CP01_AC05_ActualizaObjeto,502,"Bad Gateway",https://api.restful-api.dev/objects/7
"2025-02-26 11:59:53",CP01_AC05_ActualizaObjeto,500,"Internal Server error",https://api.restful-api.dev/objects/7
"2025-02-26 11:59:53",CP01_AC05_ActualizaObjeto,502,"Bad Gateway",https://api.restful-api.dev/objects/7
"2025-02-26 11:59:53",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-02-26 11:59:54",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-02-26 11:59:55",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-02-26 11:59:55",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-02-26 11:59:56",CP01_AC03_BuscaObjeto,500,"Internal Server error",https://api.restful-api.dev/objects/7
"2025-02-26 11:59:56",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-02-26 11:59:58",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-02-26 12:00:00",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-02-26 12:00:01",CP01_AC05_ActualizaObjeto,500,"Internal Server error",https://api.restful-api.dev/objects/7
"2025-02-26 12:00:02",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-02-26 12:00:06",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-02-26 12:00:07",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-02-26 12:00:08",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-02-26 12:00:08",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-02-26 12:00:10",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-02-26 12:00:13",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-02-26 12:00:15",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-02-26 12:00:17",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-02-26 12:00:20",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-02-26 12:00:21",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
"2025-02-26 12:00:22",CP01_AC04_AddObjecto,500,"Internal Server error",https://api.restful-api.dev/objects
"2025-02-26 12:00:23",CP01_AC05_ActualizaObjeto,500,"Internal Server error",https://api.restful-api.dev/objects/7
"2025-02-26 12:00:26",CP01_AC04_AddObjecto,502,"Bad Gateway",https://api.restful-api.dev/objects
